dataset,split,budget,rep,features,probe,score,k,alpha,nonmonotone
synthetic,0,50,3,conditional,xgb,0.1253456593713419,4,0.5,True
synthetic,0,50,3,raw+pca,xgb,0.259511914465962,4,0.5,True
synthetic,0,50,3,raw+spectral-gibbs,xgb,0.2777072686182288,4,0.5,True
synthetic,0,50,3,raw+conditional,xgb,0.26266474979243903,4,0.5,True
synthetic,0,50,4,raw,linear,0.29179377304006493,4,0.5,True
synthetic,0,50,4,raw,xgb,0.20372313302883427,4,0.5,True
synthetic,0,50,4,pca,linear,0.031501997496062306,4,0.5,True
synthetic,0,50,4,pca,xgb,-0.10206446948207071,4,0.5,True
synthetic,0,50,4,spectral-marginal,linear,0.09095002294676757,4,0.5,True
synthetic,0,50,4,spectral-marginal,xgb,0.062102880730965815,4,0.5,True
synthetic,0,50,4,spectral-gibbs,linear,0.11417533191698115,4,0.5,True
synthetic,0,50,4,spectral-gibbs,xgb,0.08961400507790473,4,0.5,True
synthetic,0,50,4,conditional,linear,0.09347740032208585,4,0.5,True
synthetic,0,50,4,conditional,xgb,0.0827762950226908,4,0.5,True
synthetic,0,50,4,raw+pca,xgb,0.20953232591075943,4,0.5,True
synthetic,0,50,4,raw+spectral-gibbs,xgb,0.24339609436425869,4,0.5,True
synthetic,0,50,4,raw+conditional,xgb,0.16504166238387918,4,0.5,True
synthetic,0,100,0,raw,linear,0.2804826161998418,4,0.5,True
synthetic,0,100,0,raw,xgb,0.24903662891908696,4,0.5,True
synthetic,0,100,0,pca,linear,0.0016890697567266688,4,0.5,True
synthetic,0,100,0,pca,xgb,-0.11970210461626563,4,0.5,True
synthetic,0,100,0,spectral-marginal,linear,0.010398551702378023,4,0.5,True
synthetic,0,100,0,spectral-marginal,xgb,-0.057739645506098336,4,0.5,True
synthetic,0,100,0,spectral-gibbs,linear,0.024659259169230396,4,0.5,True
synthetic,0,100,0,spectral-gibbs,xgb,0.004029031302606123,4,0.5,True
synthetic,0,100,0,conditional,linear,0.11085590686007574,4,0.5,True
synthetic,0,100,0,conditional,xgb,0.09453542536575488,4,0.5,True
synthetic,0,100,0,raw+pca,xgb,0.28672811716234214,4,0.5,True
synthetic,0,100,0,raw+spectral-gibbs,xgb,0.3047262213256736,4,0.5,True
synthetic,0,100,0,raw+conditional,xgb,0.27791297183789687,4,0.5,True
synthetic,0,100,1,raw,linear,0.354639855151332,4,0.5,True
synthetic,0,100,1,raw,xgb,0.3513358974176314,4,0.5,True
synthetic,0,100,1,pca,linear,-0.009794065110159123,4,0.5,True
synthetic,0,100,1,pca,xgb,-0.10739514459187771,4,0.5,True
synthetic,0,100,1,spectral-marginal,linear,0.039639266716422705,4,0.5,True
synthetic,0,100,1,spectral-marginal,xgb,-0.050777749078365186,4,0.5,True
synthetic,0,100,1,spectral-gibbs,linear,0.06271252983120212,4,0.5,True
synthetic,0,100,1,spectral-gibbs,xgb,-0.015254429536325054,4,0.5,True
synthetic,0,100,1,conditional,linear,0.11909121124263333,4,0.5,True
synthetic,0,100,1,conditional,xgb,0.06438224492313194,4,0.5,True
synthetic,0,100,1,raw+pca,xgb,0.33588947605650954,4,0.5,True
synthetic,0,100,1,raw+spectral-gibbs,xgb,0.3672271506398197,4,0.5,True
synthetic,0,100,1,raw+conditional,xgb,0.3402532269582964,4,0.5,True
synthetic,0,100,2,raw,linear,0.3038212936560184,4,0.5,True
synthetic,0,100,2,raw,xgb,0.30283869422228116,4,0.5,True
synthetic,0,100,2,pca,linear,0.0695682210324392,4,0.5,True
synthetic,0,100,2,pca,xgb,0.0012731736308698727,4,0.5,True
synthetic,0,100,2,spectral-marginal,linear,0.11350197793986228,4,0.5,True
synthetic,0,100,2,spectral-marginal,xgb,0.09115617330751347,4,0.5,True
synthetic,0,100,2,spectral-gibbs,linear,0.13023467394431443,4,0.5,True
synthetic,0,100,2,spectral-gibbs,xgb,0.06696401842033717,4,0.5,True
synthetic,0,100,2,conditional,linear,0.21590888347601733,4,0.5,True
synthetic,0,100,2,conditional,xgb,0.19281500212214675,4,0.5,True
synthetic,0,100,2,raw+pca,xgb,0.31800620588885953,4,0.5,True
synthetic,0,100,2,raw+spectral-gibbs,xgb,0.31744454441267633,4,0.5,True
synthetic,0,100,2,raw+conditional,xgb,0.3148566830574162,4,0.5,True
synthetic,0,100,3,raw,linear,0.23625576727345932,4,0.5,True
synthetic,0,100,3,raw,xgb,0.3060741079907885,4,0.5,True
synthetic,0,100,3,pca,linear,0.060387568021120996,4,0.5,True
synthetic,0,100,3,pca,xgb,-0.12670677887948423,4,0.5,True
synthetic,0,100,3,spectral-marginal,linear,0.07801508139684976,4,0.5,True
synthetic,0,100,3,spectral-marginal,xgb,-0.04570446360823022,4,0.5,True
synthetic,0,100,3,spectral-gibbs,linear,0.08579405728005585,4,0.5,True
synthetic,0,100,3,spectral-gibbs,xgb,-0.06674197558817219,4,0.5,True
synthetic,0,100,3,conditional,linear,0.05929482468494329,4,0.5,True
synthetic,0,100,3,conditional,xgb,0.11027837627855586,4,0.5,True
synthetic,0,100,3,raw+pca,xgb,0.30193249789091414,4,0.5,True
synthetic,0,100,3,raw+spectral-gibbs,xgb,0.29964844005291313,4,0.5,True
synthetic,0,100,3,raw+conditional,xgb,0.2982078125880687,4,0.5,True
synthetic,0,100,4,raw,linear,0.368277037878478,4,0.5,True
synthetic,0,100,4,raw,xgb,0.3286331648260846,4,0.5,True
synthetic,0,100,4,pca,linear,0.061879209721632966,4,0.5,True
synthetic,0,100,4,pca,xgb,-0.11690389532443812,4,0.5,True
synthetic,0,100,4,spectral-marginal,linear,0.11604765058871869,4,0.5,True
synthetic,0,100,4,spectral-marginal,xgb,-0.039277295783514354,4,0.5,True
synthetic,0,100,4,spectral-gibbs,linear,0.13604846120296687,4,0.5,True
synthetic,0,100,4,spectral-gibbs,xgb,-0.015168666414329568,4,0.5,True
synthetic,0,100,4,conditional,linear,0.2233226432160721,4,0.5,True
synthetic,0,100,4,conditional,xgb,0.1593835295317455,4,0.5,True
synthetic,0,100,4,raw+pca,xgb,0.3328063310576812,4,0.5,True
synthetic,0,100,4,raw+spectral-gibbs,xgb,0.3601792261276505,4,0.5,True
synthetic,0,100,4,raw+conditional,xgb,0.3390209980086478,4,0.5,True
synthetic,0,250,0,raw,linear,0.4060131527822064,4,0.5,True
synthetic,0,250,0,raw,xgb,0.4676853722112361,4,0.5,True
synthetic,0,250,0,pca,linear,0.07149545071634755,4,0.5,True
synthetic,0,250,0,pca,xgb,0.055632891274356666,4,0.5,True
synthetic,0,250,0,spectral-marginal,linear,0.12010866758395933,4,0.5,True
synthetic,0,250,0,spectral-marginal,xgb,0.09059251899557663,4,0.5,True
synthetic,0,250,0,spectral-gibbs,linear,0.1381476430696703,4,0.5,True
synthetic,0,250,0,spectral-gibbs,xgb,0.1486184491091429,4,0.5,True
synthetic,0,250,0,conditional,linear,0.2478665800658605,4,0.5,True
synthetic,0,250,0,conditional,xgb,0.22255701270243855,4,0.5,True
synthetic,0,250,0,raw+pca,xgb,0.45848619255959167,4,0.5,True
synthetic,0,250,0,raw+spectral-gibbs,xgb,0.45181695417890655,4,0.5,True
synthetic,0,250,0,raw+conditional,xgb,0.45849005610380433,4,0.5,True
synthetic,0,250,1,raw,linear,0.3705105795981367,4,0.5,True
synthetic,0,250,1,raw,xgb,0.47450407444362674,4,0.5,True
synthetic,0,250,1,pca,linear,0.0758805833763575,4,0.5,True
synthetic,0,250,1,pca,xgb,0.0565000098312497,4,0.5,True
synthetic,0,250,1,spectral-marginal,linear,0.12286937843827228,4,0.5,True
synthetic,0,250,1,spectral-marginal,xgb,0.08389130951401136,4,0.5,True
synthetic,0,250,1,spectral-gibbs,linear,0.14023747329234293,4,0.5,True
synthetic,0,250,1,spectral-gibbs,xgb,0.10944905302366414,4,0.5,True
synthetic,0,250,1,conditional,linear,0.266089467036002,4,0.5,True
synthetic,0,250,1,conditional,xgb,0.23699297670653652,4,0.5,True
synthetic,0,250,1,raw+pca,xgb,0.4687438704997968,4,0.5,True
synthetic,0,250,1,raw+spectral-gibbs,xgb,0.48275589150785525,4,0.5,True
synthetic,0,250,1,raw+conditional,xgb,0.4661585670944085,4,0.5,True
synthetic,0,250,2,raw,linear,0.37694936942302415,4,0.5,True
synthetic,0,250,2,raw,xgb,0.48666075855102253,4,0.5,True
synthetic,0,250,2,pca,linear,0.03926751479870938,4,0.5,True
synthetic,0,250,2,pca,xgb,0.08818282221045992,4,0.5,True
synthetic,0,250,2,spectral-marginal,linear,0.08211946329192488,4,0.5,True
synthetic,0,250,2,spectral-marginal,xgb,0.11215495901803685,4,0.5,True
synthetic,0,250,2,spectral-gibbs,linear,0.1096555514459816,4,0.5,True
synthetic,0,250,2,spectral-gibbs,xgb,0.09656327300162182,4,0.5,True
synthetic,0,250,2,conditional,linear,0.2200770942103375,4,0.5,True
synthetic,0,250,2,conditional,xgb,0.19915472743679874,4,0.5,True
synthetic,0,250,2,raw+pca,xgb,0.49191769281319697,4,0.5,True
synthetic,0,250,2,raw+spectral-gibbs,xgb,0.500170913716093,4,0.5,True
synthetic,0,250,2,raw+conditional,xgb,0.4749694389793735,4,0.5,True
synthetic,0,250,3,raw,linear,0.39416785088782924,4,0.5,True
synthetic,0,250,3,raw,xgb,0.5041799273945351,4,0.5,True
synthetic,0,250,3,pca,linear,0.06997076414841241,4,0.5,True
synthetic,0,250,3,pca,xgb,0.05690646276051525,4,0.5,True
synthetic,0,250,3,spectral-marginal,linear,0.11904899389877432,4,0.5,True
synthetic,0,250,3,spectral-marginal,xgb,0.06866407558074417,4,0.5,True
synthetic,0,250,3,spectral-gibbs,linear,0.13679745902694518,4,0.5,True
synthetic,0,250,3,spectral-gibbs,xgb,0.1270517805362178,4,0.5,True
synthetic,0,250,3,conditional,linear,0.2776492704902985,4,0.5,True
synthetic,0,250,3,conditional,xgb,0.22318583405172165,4,0.5,True
synthetic,0,250,3,raw+pca,xgb,0.5266891170609673,4,0.5,True
synthetic,0,250,3,raw+spectral-gibbs,xgb,0.514211569404289,4,0.5,True
synthetic,0,250,3,raw+conditional,xgb,0.47827777319551046,4,0.5,True
synthetic,0,250,4,raw,linear,0.4106517620136516,4,0.5,True
synthetic,0,250,4,raw,xgb,0.43508055555837355,4,0.5,True
synthetic,0,250,4,pca,linear,0.07929196452028209,4,0.5,True
synthetic,0,250,4,pca,xgb,0.025464055022104803,4,0.5,True
synthetic,0,250,4,spectral-marginal,linear,0.12783233518966497,4,0.5,True
synthetic,0,250,4,spectral-marginal,xgb,0.10694382123806478,4,0.5,True
synthetic,0,250,4,spectral-gibbs,linear,0.1451404039846358,4,0.5,True
synthetic,0,250,4,spectral-gibbs,xgb,0.08952385588233203,4,0.5,True
synthetic,0,250,4,conditional,linear,0.26241542764114,4,0.5,True
synthetic,0,250,4,conditional,xgb,0.21962123032044922,4,0.5,True
synthetic,0,250,4,raw+pca,xgb,0.4623138691317621,4,0.5,True
synthetic,0,250,4,raw+spectral-gibbs,xgb,0.46847053757923873,4,0.5,True
synthetic,0,250,4,raw+conditional,xgb,0.46681586582868484,4,0.5,True
synthetic,0,1000,0,raw,linear,0.44383751374564795,4,0.5,True
synthetic,0,1000,0,raw,xgb,0.5887960831167081,4,0.5,True
synthetic,0,1000,0,pca,linear,0.08465696266741418,4,0.5,True
synthetic,0,1000,0,pca,xgb,0.14663006013327573,4,0.5,True
synthetic,0,1000,0,spectral-marginal,linear,0.13698404593121027,4,0.5,True
synthetic,0,1000,0,spectral-marginal,xgb,0.21215448733212583,4,0.5,True
synthetic,0,1000,0,spectral-gibbs,linear,0.15430586728838214,4,0.5,True
synthetic,0,1000,0,spectral-gibbs,xgb,0.20264787139826257,4,0.5,True
synthetic,0,1000,0,conditional,linear,0.3113259694207239,4,0.5,True
synthetic,0,1000,0,conditional,xgb,0.29743987309497166,4,0.5,True
synthetic,0,1000,0,raw+pca,xgb,0.592075631094066,4,0.5,True
synthetic,0,1000,0,raw+spectral-gibbs,xgb,0.5955604021496286,4,0.5,True
synthetic,0,1000,0,raw+conditional,xgb,0.6051233122573332,4,0.5,True
synthetic,0,1000,1,raw,linear,0.4500461710174979,4,0.5,True
synthetic,0,1000,1,raw,xgb,0.5930127697794488,4,0.5,True
synthetic,0,1000,1,pca,linear,0.08093247793132352,4,0.5,True
synthetic,0,1000,1,pca,xgb,0.17316750164927786,4,0.5,True
synthetic,0,1000,1,spectral-marginal,linear,0.13123589314593564,4,0.5,True
synthetic,0,1000,1,spectral-marginal,xgb,0.21349558005291025,4,0.5,True
synthetic,0,1000,1,spectral-gibbs,linear,0.14856180846517109,4,0.5,True
synthetic,0,1000,1,spectral-gibbs,xgb,0.22261682910501113,4,0.5,True
synthetic,0,1000,1,conditional,linear,0.30806951742558775,4,0.5,True
synthetic,0,1000,1,conditional,xgb,0.32747890487191467,4,0.5,True
synthetic,0,1000,1,raw+pca,xgb,0.5974209150514482,4,0.5,True
synthetic,0,1000,1,raw+spectral-gibbs,xgb,0.6109856953469748,4,0.5,True
synthetic,0,1000,1,raw+conditional,xgb,0.6203556043446987,4,0.5,True
synthetic,0,1000,2,raw,linear,0.4515416204130007,4,0.5,True
synthetic,0,1000,2,raw,xgb,0.6037737239583179,4,0.5,True
synthetic,0,1000,2,pca,linear,0.0846336687830831,4,0.5,True
synthetic,0,1000,2,pca,xgb,0.1511380399351464,4,0.5,True
synthetic,0,1000,2,spectral-marginal,linear,0.13743991380582932,4,0.5,True
synthetic,0,1000,2,spectral-marginal,xgb,0.19805182170111812,4,0.5,True
synthetic,0,1000,2,spectral-gibbs,linear,0.1550044458895875,4,0.5,True
synthetic,0,1000,2,spectral-gibbs,xgb,0.19630297847034273,4,0.5,True
synthetic,0,1000,2,conditional,linear,0.29980427661240405,4,0.5,True
synthetic,0,1000,2,conditional,xgb,0.30302812478366814,4,0.5,True
synthetic,0,1000,2,raw+pca,xgb,0.6263608525914022,4,0.5,True
synthetic,0,1000,2,raw+spectral-gibbs,xgb,0.6269150930034886,4,0.5,True
synthetic,0,1000,2,raw+conditional,xgb,0.6098976119389197,4,0.5,True
synthetic,0,1000,3,raw,linear,0.44447863375275254,4,0.5,True
synthetic,0,1000,3,raw,xgb,0.5856081711149264,4,0.5,True
synthetic,0,1000,3,pca,linear,0.08317513811767019,4,0.5,True
synthetic,0,1000,3,pca,xgb,0.13614383147182663,4,0.5,True
synthetic,0,1000,3,spectral-marginal,linear,0.13504470121891532,4,0.5,True
synthetic,0,1000,3,spectral-marginal,xgb,0.2125005724398663,4,0.5,True
synthetic,0,1000,3,spectral-gibbs,linear,0.15221581366464731,4,0.5,True
synthetic,0,1000,3,spectral-gibbs,xgb,0.20225472493043561,4,0.5,True
synthetic,0,1000,3,conditional,linear,0.30104303420572043,4,0.5,True
synthetic,0,1000,3,conditional,xgb,0.30551129767287155,4,0.5,True
synthetic,0,1000,3,raw+pca,xgb,0.5805494754832633,4,0.5,True
synthetic,0,1000,3,raw+spectral-gibbs,xgb,0.5996962877053638,4,0.5,True
synthetic,0,1000,3,raw+conditional,xgb,0.5921753425617582,4,0.5,True
synthetic,0,1000,4,raw,linear,0.4473078179285507,4,0.5,True
synthetic,0,1000,4,raw,xgb,0.601056288685238,4,0.5,True
synthetic,0,1000,4,pca,linear,0.08143012690603424,4,0.5,True
synthetic,0,1000,4,pca,xgb,0.13139891400967907,4,0.5,True
synthetic,0,1000,4,spectral-marginal,linear,0.1324207014396308,4,0.5,True
synthetic,0,1000,4,spectral-marginal,xgb,0.19175670551177326,4,0.5,True
synthetic,0,1000,4,spectral-gibbs,linear,0.14919116260507237,4,0.5,True
synthetic,0,1000,4,spectral-gibbs,xgb,0.20451174623733603,4,0.5,True
synthetic,0,1000,4,conditional,linear,0.30619642603636543,4,0.5,True
synthetic,0,1000,4,conditional,xgb,0.3041152018148404,4,0.5,True
synthetic,0,1000,4,raw+pca,xgb,0.5881459992186769,4,0.5,True
synthetic,0,1000,4,raw+spectral-gibbs,xgb,0.5894293792904894,4,0.5,True
synthetic,0,1000,4,raw+conditional,xgb,0.593482622268702,4,0.5,True
synthetic,1,50,0,raw,linear,0.2905254861076513,4,0.5,True
synthetic,1,50,0,raw,xgb,0.19917443520896627,4,0.5,True
synthetic,1,50,0,pca,linear,0.03285173351847759,4,0.5,True
synthetic,1,50,0,pca,xgb,-0.11123720074937316,4,0.5,True
synthetic,1,50,0,spectral-marginal,linear,0.03417142947307128,4,0.5,True
synthetic,1,50,0,spectral-marginal,xgb,-0.05761628219658754,4,0.5,True
synthetic,1,50,0,spectral-gibbs,linear,0.042562417071748015,4,0.5,True
synthetic,1,50,0,spectral-gibbs,xgb,0.006358332029603231,4,0.5,True
synthetic,1,50,0,conditional,linear,0.10420896551474512,4,0.5,True
synthetic,1,50,0,conditional,xgb,0.06688914789940914,4,0.5,True
synthetic,1,50,0,raw+pca,xgb,0.18863190472438263,4,0.5,True
synthetic,1,50,0,raw+spectral-gibbs,xgb,0.18910779725722993,4,0.5,True
synthetic,1,50,0,raw+conditional,xgb,0.25568011167705984,4,0.5,True
synthetic,1,50,1,raw,linear,0.27447026297003274,4,0.5,True
synthetic,1,50,1,raw,xgb,0.2160203408340492,4,0.5,True
synthetic,1,50,1,pca,linear,0.057033027069927966,4,0.5,True
synthetic,1,50,1,pca,xgb,-0.04329334942598839,4,0.5,True
synthetic,1,50,1,spectral-marginal,linear,0.045991786700768755,4,0.5,True
synthetic,1,50,1,spectral-marginal,xgb,-0.1078107652305782,4,0.5,True
synthetic,1,50,1,spectral-gibbs,linear,0.05188646848315859,4,0.5,True
synthetic,1,50,1,spectral-gibbs,xgb,-0.11291435075821576,4,0.5,True
synthetic,1,50,1,conditional,linear,0.05715168106050572,4,0.5,True
synthetic,1,50,1,conditional,xgb,0.06491020434429629,4,0.5,True
synthetic,1,50,1,raw+pca,xgb,0.22632070146043892,4,0.5,True
synthetic,1,50,1,raw+spectral-gibbs,xgb,0.23251953902630584,4,0.5,True
synthetic,1,50,1,raw+conditional,xgb,0.1858097101507734,4,0.5,True
synthetic,1,50,2,raw,linear,0.19743774681695103,4,0.5,True
synthetic,1,50,2,raw,xgb,0.1722985078610214,4,0.5,True
synthetic,1,50,2,pca,linear,-0.0026214844267289372,4,0.5,True
synthetic,1,50,2,pca,xgb,-0.21471121980400731,4,0.5,True
synthetic,1,50,2,spectral-marginal,linear,-0.0044642146467110955,4,0.5,True
synthetic,1,50,2,spectral-marginal,xgb,-0.18230086948724522,4,0.5,True
synthetic,1,50,2,spectral-gibbs,linear,-0.009442367388077466,4,0.5,True
synthetic,1,50,2,spectral-gibbs,xgb,-0.19349920228897344,4,0.5,True
synthetic,1,50,2,conditional,linear,0.14644655514769,4,0.5,True
synthetic,1,50,2,conditional,xgb,0.05845575716141438,4,0.5,True
synthetic,1,50,2,raw+pca,xgb,0.19150965868401526,4,0.5,True
synthetic,1,50,2,raw+spectral-gibbs,xgb,0.17040677026501472,4,0.5,True
synthetic,1,50,2,raw+conditional,xgb,0.1891922134424927,4,0.5,True
synthetic,1,50,3,raw,linear,0.2448666110131611,4,0.5,True
synthetic,1,50,3,raw,xgb,0.2338400962689594,4,0.5,True
synthetic,1,50,3,pca,linear,0.08372871174757923,4,0.5,True
synthetic,1,50,3,pca,xgb,-0.16360410981768947,4,0.5,True
synthetic,1,50,3,spectral-marginal,linear,0.08725345029535547,4,0.5,True
synthetic,1,50,3,spectral-marginal,xgb,-0.19977584580059515,4,0.5,True
synthetic,1,50,3,spectral-gibbs,linear,0.09284016089182434,4,0.5,True
synthetic,1,50,3,spectral-gibbs,xgb,-0.11516388590821736,4,0.5,True
synthetic,1,50,3,conditional,linear,0.20647323494062553,4,0.5,True
synthetic,1,50,3,conditional,xgb,0.015375002261300064,4,0.5,True
synthetic,1,50,3,raw+pca,xgb,0.23516552449493877,4,0.5,True
synthetic,1,50,3,raw+spectral-gibbs,xgb,0.22688719102753985,4,0.5,True
synthetic,1,50,3,raw+conditional,xgb,0.18537596384651178,4,0.5,True
synthetic,1,50,4,raw,linear,0.2964605613519222,4,0.5,True
synthetic,1,50,4,raw,xgb,0.25630667586734823,4,0.5,True
synthetic,1,50,4,pca,linear,0.12071575532866918,4,0.5,True
synthetic,1,50,4,pca,xgb,-0.16424257369184558,4,0.5,True
synthetic,1,50,4,spectral-marginal,linear,0.11226269198367733,4,0.5,True
synthetic,1,50,4,spectral-marginal,xgb,-0.13616533931690933,4,0.5,True
synthetic,1,50,4,spectral-gibbs,linear,0.10890307790892317,4,0.5,True
synthetic,1,50,4,spectral-gibbs,xgb,-0.10057771659758608,4,0.5,True
synthetic,1,50,4,conditional,linear,0.16942809985059182,4,0.5,True
synthetic,1,50,4,conditional,xgb,0.05488744217093244,4,0.5,True
synthetic,1,50,4,raw+pca,xgb,0.25807685088462473,4,0.5,True
synthetic,1,50,4,raw+spectral-gibbs,xgb,0.23795189827908847,4,0.5,True
synthetic,1,50,4,raw+conditional,xgb,0.2560580734510396,4,0.5,True
synthetic,1,100,0,raw,linear,0.3961797511059282,4,0.5,True
synthetic,1,100,0,raw,xgb,0.4519866923086434,4,0.5,True
synthetic,1,100,0,pca,linear,0.045909601708530534,4,0.5,True
synthetic,1,100,0,pca,xgb,-0.032294243113107246,4,0.5,True
synthetic,1,100,0,spectral-marginal,linear,0.06871731173098516,4,0.5,True
synthetic,1,100,0,spectral-marginal,xgb,-0.0630794261906702,4,0.5,True
synthetic,1,100,0,spectral-gibbs,linear,0.08149486461006039,4,0.5,True
synthetic,1,100,0,spectral-gibbs,xgb,-0.07920243246665049,4,0.5,True
synthetic,1,100,0,conditional,linear,0.2360380268551201,4,0.5,True
synthetic,1,100,0,conditional,xgb,0.07608689022824866,4,0.5,True
synthetic,1,100,0,raw+pca,xgb,0.43466481432436976,4,0.5,True
synthetic,1,100,0,raw+spectral-gibbs,xgb,0.42372819005443274,4,0.5,True
synthetic,1,100,0,raw+conditional,xgb,0.3606606692549089,4,0.5,True
synthetic,1,100,1,raw,linear,0.33837394850663505,4,0.5,True
synthetic,1,100,1,raw,xgb,0.38010117113946607,4,0.5,True
synthetic,1,100,1,pca,linear,0.14367718249265105,4,0.5,True
synthetic,1,100,1,pca,xgb,0.04769255527203686,4,0.5,True
synthetic,1,100,1,spectral-marginal,linear,0.1400761958130765,4,0.5,True
synthetic,1,100,1,spectral-marginal,xgb,0.001549463729720424,4,0.5,True
synthetic,1,100,1,spectral-gibbs,linear,0.14256128783477517,4,0.5,True
synthetic,1,100,1,spectral-gibbs,xgb,0.03042346385720407,4,0.5,True
synthetic,1,100,1,conditional,linear,0.2303124672513326,4,0.5,True
synthetic,1,100,1,conditional,xgb,0.18079111854692065,4,0.5,True
synthetic,1,100,1,raw+pca,xgb,0.37806367932652474,4,0.5,True
synthetic,1,100,1,raw+spectral-gibbs,xgb,0.37432699752210474,4,0.5,True
synthetic,1,100,1,raw+conditional,xgb,0.3935790209320811,4,0.5,True
synthetic,1,100,2,raw,linear,0.3671422261427867,4,0.5,True
synthetic,1,100,2,raw,xgb,0.4219221591520119,4,0.5,True
synthetic,1,100,2,pca,linear,0.12498519948703868,4,0.5,True
synthetic,1,100,2,pca,xgb,0.049101911167379164,4,0.5,True
synthetic,1,100,2,spectral-marginal,linear,0.1229159300465511,4,0.5,True
synthetic,1,100,2,spectral-marginal,xgb,0.07915013346992772,4,0.5,True
synthetic,1,100,2,spectral-gibbs,linear,0.12788593470893062,4,0.5,True
synthetic,1,100,2,spectral-gibbs,xgb,0.055581668060108,4,0.5,True
synthetic,1,100,2,conditional,linear,0.24381454610829223,4,0.5,True
synthetic,1,100,2,conditional,xgb,0.15918339411839233,4,0.5,True
synthetic,1,100,2,raw+pca,xgb,0.4208623091593894,4,0.5,True
synthetic,1,100,2,raw+spectral-gibbs,xgb,0.4116675754571826,4,0.5,True
synthetic,1,100,2,raw+conditional,xgb,0.3988208222976093,4,0.5,True
synthetic,1,100,3,raw,linear,0.417041432664391,4,0.5,True
